2025-05-02 11:02:40,314 p=34937 u=blizzar n=ansible WARNING| [WARNING]: Platform linux on host clone is using the discovered Python interpreter at /usr/bin/python3.11, but future installation of another Python interpreter could change the meaning of that path. See
https://docs.ansible.com/ansible-core/2.18/reference_appendices/interpreter_discovery.html for more information.

2025-05-02 11:02:40,314 p=34937 u=blizzar n=ansible INFO| ok: [clone]
2025-05-02 11:02:40,316 p=34937 u=blizzar n=ansible INFO| TASK [../../roles/deb-setup : Upgrade all packages] ************************************************************************************************************************************************************************
2025-05-02 11:02:41,304 p=34937 u=blizzar n=ansible INFO| ok: [clone]
2025-05-02 11:02:41,306 p=34937 u=blizzar n=ansible INFO| TASK [../../roles/deb-setup : Install required packages] *******************************************************************************************************************************************************************
2025-05-02 11:02:42,034 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=vim)
2025-05-02 11:02:42,751 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=apt-transport-https)
2025-05-02 11:02:43,477 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=ca-certificates)
2025-05-02 11:02:44,184 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=curl)
2025-05-02 11:02:44,889 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=gnupg2)
2025-05-02 11:02:45,598 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=lsb-release)
2025-05-02 11:02:46,324 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=bash-completion)
2025-05-02 11:02:47,034 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=dnsutils)
2025-05-02 11:02:47,748 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=net-tools)
2025-05-02 11:02:48,455 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=git)
2025-05-02 11:02:49,180 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=jq)
2025-05-02 11:02:49,914 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=less)
2025-05-02 11:02:50,657 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=lsof)
2025-05-02 11:02:51,368 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=molly-guard)
2025-05-02 11:02:52,083 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=nmap)
2025-05-02 11:02:52,785 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=screen)
2025-05-02 11:02:53,498 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=sudo)
2025-05-02 11:02:54,237 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=ipcalc)
2025-05-02 11:02:54,241 p=34937 u=blizzar n=ansible INFO| TASK [../../roles/deb-setup : Remove unused packages] **********************************************************************************************************************************************************************
2025-05-02 11:02:55,203 p=34937 u=blizzar n=ansible INFO| ok: [clone]
2025-05-02 11:02:55,207 p=34937 u=blizzar n=ansible INFO| TASK [../../roles/apache-webserver-setup : Download the Sury PHP keyring] **************************************************************************************************************************************************
2025-05-02 11:02:55,778 p=34937 u=blizzar n=ansible INFO| changed: [clone]
2025-05-02 11:02:55,781 p=34937 u=blizzar n=ansible INFO| TASK [../../roles/apache-webserver-setup : Install the Sury PHP keyring] ***************************************************************************************************************************************************
2025-05-02 11:02:57,685 p=34937 u=blizzar n=ansible INFO| changed: [clone]
2025-05-02 11:02:57,687 p=34937 u=blizzar n=ansible INFO| TASK [../../roles/apache-webserver-setup : Add Sury PHP repository] ********************************************************************************************************************************************************
2025-05-02 11:02:58,006 p=34937 u=blizzar n=ansible INFO| changed: [clone]
2025-05-02 11:02:58,009 p=34937 u=blizzar n=ansible INFO| TASK [../../roles/apache-webserver-setup : Install Apache and PHP packages] ************************************************************************************************************************************************
2025-05-02 11:03:08,807 p=34937 u=blizzar n=ansible INFO| changed: [clone] => (item=apache2)
2025-05-02 11:03:22,188 p=34937 u=blizzar n=ansible INFO| changed: [clone] => (item=libapache2-mod-php)
2025-05-02 11:03:24,702 p=34937 u=blizzar n=ansible INFO| changed: [clone] => (item=php8.4)
2025-05-02 11:03:26,165 p=34937 u=blizzar n=ansible INFO| ok: [clone] => (item=php8.4-cli)
2025-05-02 11:03:29,708 p=34937 u=blizzar n=ansible INFO| changed: [clone] => (item=php8.4-mysql)
2025-05-02 11:03:34,356 p=34937 u=blizzar n=ansible INFO| changed: [clone] => (item=php8.4-xml)
2025-05-02 11:03:37,232 p=34937 u=blizzar n=ansible INFO| changed: [clone] => (item=php8.4-mbstring)
2025-05-02 11:03:40,048 p=34937 u=blizzar n=ansible INFO| changed: [clone] => (item=php8.4-curl)
2025-05-02 11:03:42,855 p=34937 u=blizzar n=ansible INFO| changed: [clone] => (item=php8.4-bcmath)
2025-05-02 11:03:42,865 p=34937 u=blizzar n=ansible INFO| TASK [../../roles/apache-webserver-setup : Copy PHP test file] *************************************************************************************************************************************************************
2025-05-02 11:03:43,554 p=34937 u=blizzar n=ansible INFO| changed: [clone]
2025-05-02 11:03:43,557 p=34937 u=blizzar n=ansible INFO| TASK [../../roles/apache-webserver-setup : Remove default Apache index.html] ***********************************************************************************************************************************************
2025-05-02 11:03:43,892 p=34937 u=blizzar n=ansible INFO| changed: [clone]
2025-05-02 11:03:43,896 p=34937 u=blizzar n=ansible INFO| TASK [../../roles/apache-webserver-setup : Add DirectoryIndex to Apache default configuration] *****************************************************************************************************************************
2025-05-02 11:03:44,184 p=34937 u=blizzar n=ansible INFO| changed: [clone]
2025-05-02 11:03:44,188 p=34937 u=blizzar n=ansible INFO| TASK [../../roles/apache-virtualhosts-setup : Create the virtual hosts root directory] *************************************************************************************************************************************
2025-05-02 11:03:44,478 p=34937 u=blizzar n=ansible INFO| changed: [clone]
2025-05-02 11:03:44,481 p=34937 u=blizzar n=ansible INFO| TASK [../../roles/apache-virtualhosts-setup : Create current virtual host document root] ***********************************************************************************************************************************
2025-05-02 11:03:44,762 p=34937 u=blizzar n=ansible INFO| changed: [clone] => (item={'server_name': 'example.internal', 'server_admin': 'moi'})
2025-05-02 11:03:45,027 p=34937 u=blizzar n=ansible INFO| changed: [clone] => (item={'server_name': 'truc.internal', 'server_admin': 'moi'})
2025-05-02 11:03:45,035 p=34937 u=blizzar n=ansible INFO| TASK [../../roles/apache-virtualhosts-setup : Create the virtual host configuration files] *********************************************************************************************************************************
2025-05-02 11:03:45,621 p=34937 u=blizzar n=ansible INFO| changed: [clone] => (item={'server_name': 'example.internal', 'server_admin': 'moi'})
2025-05-02 11:03:46,177 p=34937 u=blizzar n=ansible INFO| changed: [clone] => (item={'server_name': 'truc.internal', 'server_admin': 'moi'})
2025-05-02 11:03:46,186 p=34937 u=blizzar n=ansible INFO| TASK [../../roles/apache-virtualhosts-setup : Enable the virtual host configuration files] *********************************************************************************************************************************
2025-05-02 11:03:46,564 p=34937 u=blizzar n=ansible INFO| changed: [clone] => (item={'server_name': 'example.internal', 'server_admin': 'moi'})
2025-05-02 11:03:46,869 p=34937 u=blizzar n=ansible INFO| changed: [clone] => (item={'server_name': 'truc.internal', 'server_admin': 'moi'})
2025-05-02 11:03:46,873 p=34937 u=blizzar n=ansible INFO| TASK [../../roles/apache-virtualhosts-setup : Copy PHP test file] **********************************************************************************************************************************************************
2025-05-02 11:03:47,456 p=34937 u=blizzar n=ansible INFO| changed: [clone] => (item={'server_name': 'example.internal', 'server_admin': 'moi'})
2025-05-02 11:03:48,036 p=34937 u=blizzar n=ansible INFO| changed: [clone] => (item={'server_name': 'truc.internal', 'server_admin': 'moi'})
2025-05-02 11:03:48,043 p=34937 u=blizzar n=ansible INFO| RUNNING HANDLER [../../roles/apache-webserver-setup : reload apache2] ******************************************************************************************************************************************************
2025-05-02 11:03:48,728 p=34937 u=blizzar n=ansible INFO| changed: [clone]
2025-05-02 11:03:48,731 p=34937 u=blizzar n=ansible INFO| RUNNING HANDLER [../../roles/apache-webserver-setup : start apache2] *******************************************************************************************************************************************************
2025-05-02 11:03:49,166 p=34937 u=blizzar n=ansible INFO| ok: [clone]
2025-05-02 11:03:49,169 p=34937 u=blizzar n=ansible INFO| RUNNING HANDLER [../../roles/apache-webserver-setup : enable apache2] ******************************************************************************************************************************************************
2025-05-02 11:03:49,628 p=34937 u=blizzar n=ansible INFO| ok: [clone]
2025-05-02 11:03:49,629 p=34937 u=blizzar n=ansible INFO| PLAY RECAP *****************************************************************************************************************************************************************************************************************
2025-05-02 11:03:49,629 p=34937 u=blizzar n=ansible INFO| clone                      : ok=19   changed=13   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
